	A1BG (1)	A1CF (29974)	A2M (2)	A2ML1 (144568)	A3GALT2 (127550)	A4GALT (53947)	A4GNT (51146)	AAAS (8086)	AACS (65985)	AADAC (13)	AADACL2 (344752)	AADACL3 (126767)	AADACL4 (343066)	AADAT (51166)	AAED1 (195827)	AAGAB (79719)	AAK1 (22848)	AAMDC (28971)	AAMP (14)	AANAT (15)	AAR2 (25980)	AARD (441376)	AARS (16)	AARS2 (57505)	AARSD1 (80755)	AASDH (132949)	AASDHPPT (60496)	AASS (10157)	AATF (26574)	AATK (9625)	ABAT (18)	ABCA1 (19)	ABCA10 (10349)	ABCA12 (26154)	ABCA13 (154664)	ABCA2 (20)	ABCA3 (21)	ABCA4 (24)	ABCA5 (23461)	ABCA6 (23460)	ABCA7 (10347)	ABCA8 (10351)	ABCA9 (10350)	ABCB1 (5243)	ABCB10 (23456)	ABCB11 (8647)	ABCB4 (5244)	ABCB5 (340273)	ABCB6 (10058)	ABCB7 (22)	ABCB8 (11194)	ABCB9 (23457)	ABCC1 (4363)	ABCC10 (89845)	ABCC11 (85320)	ABCC12 (94160)	ABCC2 (1244)	ABCC3 (8714)	ABCC4 (10257)	ABCC5 (10057)	ABCC6 (368)	ABCC8 (6833)	ABCC9 (10060)	ABCD1 (215)	ABCD2 (225)	ABCD3 (5825)	ABCD4 (5826)	ABCE1 (6059)	ABCF1 (23)	ABCF2 (10061)	ABCF3 (55324)	ABCG1 (9619)	ABCG2 (9429)	ABCG4 (64137)	ABCG5 (64240)	ABCG8 (64241)	ABHD1 (84696)	ABHD10 (55347)	ABHD11 (83451)	ABHD12 (26090)	ABHD12B (145447)	ABHD13 (84945)	ABHD14A (25864)	ABHD14B (84836)	ABHD15 (116236)	ABHD16A (7920)	ABHD16B (140701)	ABHD17A (81926)	ABHD17B (51104)	ABHD17C (58489)	ABHD18 (80167)	ABHD2 (11057)	ABHD3 (171586)	ABHD4 (63874)	ABHD5 (51099)	ABHD6 (57406)	ABHD8 (79575)	ABI1 (10006)	ABI2 (10152)
AADACL2 (344752)	0.003660078292180031	0.024877812409740636	0.0458276585287199	-0.03159234710293213	0.021358454234499284	0.015667939820743472	-0.04055165432673421	0.009035607341526806	-0.04413144212550506	0.016175551896222898	1.0	0.00563288097847172	0.004455902267749652	-0.057049399050136514	-0.049071096867702474	0.06337590237552644	-0.06380867245851095	-0.06173593288487881	-0.07750041203184452	-0.028825487729101214	-0.008546109977821452	-0.01074663586941948	-0.004434981723054121	0.02535212747079771	0.0058897000965206624	-0.02015287060633937	-0.028738053979255124	-0.03602777792708108	0.0495138606279462	-0.028268650974673	0.035150199504896236	-0.05701371158758058	0.07957380304707574	-0.01967941157743806	0.09147853269430126	0.018298815979381957	0.03572644243310626	0.05660776356605001	0.14707376770207292	0.04851709702186429	0.06254441198810685	-0.029412589740463076	0.04334219935217837	-0.03411308829749753	-0.043534312730664916	0.014311995608412101	0.11336576380525855	0.04136054698504171	-0.018381880751071805	0.011982057854512753	-0.02928648288353154	-0.03538779260285983	0.005552969691383214	0.057756115021611695	-0.04536640440214741	-0.0524681475228246	0.05828548587070286	0.04802614515364162	0.004273858375198722	0.06599829184128514	0.041658638492758325	0.010017605686216086	0.0217786032923989	-0.02726026140173641	-0.023507085221361152	0.023991421262556305	0.01578374058328236	0.006590299696302096	0.0033613544360095826	0.0038003667361022277	0.05078641486476207	-0.023692853641107535	-0.03776398020091216	-0.021453274477858716	0.006668326850809041	0.012688635155467058	0.04128548368542313	0.08182942249231473	-0.03856247712596784	0.008698912077513627	0.018775626726032512	0.05420580407386655	0.023408145431821376	0.033642919284753034	-0.07527587097672632	-0.04605065981259981	0.08167452287642465	0.028962466545571157	-0.07727455030621139	-0.04314378771858841	0.10044524834618929	0.03263586411712503	0.020058754021783348	-0.0032087666409233205	0.03521999422692239	0.009194935291889562	0.049338078332743465	0.024574505877534177	0.005188363483110288
AADACL3 (126767)	-0.01253801575339311	0.028954146271871293	0.11231833661777486	0.049843678155888846	0.03347293989998787	0.014348958326891774	0.08514472356092789	0.059669687854276315	0.07607833429518789	0.06033215337792137	0.00563288097847172	1.0	0.12699904027511594	0.0024254685869419218	0.015042393121992386	0.04499671025212089	0.06021617590423278	0.0022374567459483353	0.0002980354176410945	-0.011812692228049234	0.10038793147975653	-0.002862940839569465	-0.022204275470182274	-0.019672870487974583	0.048272160342733426	0.027517941432160714	-0.03029040216574918	-0.028784693398447466	-0.0704909825489046	0.10001693839618482	0.08071307733520817	-0.05099323346351186	0.06744962802547397	-0.0489954782652531	-0.04621132631597327	-0.037112353501032334	0.05361705747293572	0.01107842364689654	-0.023089417247455047	0.023413283690741526	-0.10671630169026647	0.07057759523319908	0.0471955419945822	-0.08241592979668035	0.02470850072795502	-0.02422169643497534	-0.0702209269001713	-0.004487874570079474	-0.05011096161509927	0.056838482001489714	-0.052896426038296696	0.030381397732380844	0.005186749862435928	0.0031021420845003173	-0.04520182584191589	-0.044939482846995636	0.023744703909032435	0.04913085616042592	-0.029405166503625017	0.10314890030889094	-0.007631392725465434	0.04163147650158798	0.0037819645453045707	-0.09415919399266263	0.05606240080209366	-0.036622199210739385	0.02218070202805448	-0.0005447089196254859	0.013263680458580202	-0.019407510303088137	0.075150761037212	-0.05337883314936016	0.04849696758262785	0.08963064213413723	-0.0074078240806135995	0.03348170149332356	-0.08167740454369912	0.06418124261279932	-0.011788974170596012	-0.03745771889126524	0.05806196346138167	0.07906508116453075	-0.024255850556267826	0.07171368252736912	-0.1533286145013789	0.03912949006630723	-0.050515336653195186	-0.0773444305800697	0.03210509019836453	0.04065209711909177	-0.07985003329066667	-0.02626255782642101	-0.07344497898829666	-0.013054468231793358	0.09943596495242175	0.02353930339151416	-0.012112233218286061	-0.009835005693172371	-0.07499143107288356
AADACL4 (343066)	0.022367278157726496	-0.08274957848934213	0.005213746385601511	-0.0038098531414503148	0.06746157168808392	0.09119969959937729	0.06854733478797202	-0.02075545993484115	0.00870598191329676	0.01920424726795376	0.004455902267749652	0.12699904027511594	1.0	0.054210725029576357	0.05242041568378736	0.025150109654054027	0.036414752332196064	0.04573890198740471	-0.0008315025720035014	0.10040795643757607	-0.08984437867404356	-0.019354561694216746	0.05658706308290373	-0.14420287205186683	-0.008164985273035576	-0.02698450340802895	0.06416279319483689	-0.016565345936527115	0.05154047193553886	0.0029171053900332263	-0.0034452351633009553	-0.02082216009525472	0.025333155041518163	-0.007230903173918332	0.006807068731238323	-0.05918188202227452	0.03567944150904083	-0.042699208942002714	0.043007883221129625	0.03319609203557529	-0.11144240875079588	0.020383618397943472	0.18137124924197554	0.019009507237715134	-0.020879538405094517	-0.021639909265146872	-0.058421041655030745	0.0399607452645793	-0.014489094197144826	0.08189614704815598	-0.05512917769936791	0.06898636465349871	-0.028683037249009325	-0.006950428879713105	-0.03333330782682989	0.07346509955265026	-0.051384550594193064	0.11167433437649334	0.040704448512442634	-0.033345346378963456	-0.043675814477027626	-0.020747934024436625	0.046721656073791314	-0.042856558250782814	0.046178204342997006	-0.022075435342441056	-0.06808320646475288	0.0516654437420788	0.024102285578176636	-0.03495050914099415	-0.030987129346809496	0.06453594820804853	-0.10183400165880252	0.02634489912510195	0.060739758309127666	0.08119035345936623	0.008960304898412519	-0.0008022433737618844	0.06865221155611688	-0.10452580471278017	0.04087228030123234	-0.013193644597644459	-0.004422948901566072	-0.09336254202440004	-0.052545654687909914	-0.02644934381385838	-0.052792981685781434	-0.02870719455860114	0.013823147998047998	0.035699277069313244	-0.025512525879986137	0.008393304353562985	-0.05003366588352205	-0.011292084042334588	0.03339030395960168	0.03156675825232577	-0.05410034225490066	-0.005684485902823851	0.005343745754862863
AADAT (51166)	-0.01740860101300597	-0.03659270748904487	0.06816760785959403	-0.05676377200252186	0.03303065645494804	-0.11992560013217296	0.03157399464164796	-0.09088040340948345	0.030635840876386752	-0.09313479579065637	-0.057049399050136514	0.0024254685869419218	0.054210725029576357	1.0	0.016719626675390762	0.002560856120764198	-0.012748683105480876	-0.005689597132846779	-0.03353276482799296	0.06731915428839472	0.08147636784964372	-0.015996852336577595	0.11746217549804391	-0.08723443121875393	0.020792690092730548	-0.06556351999279436	-0.014692576067063765	0.02292790483994728	-0.024735482670269725	0.013611178844871136	0.011406869080551635	0.07254835765309463	-0.0494629834921942	0.013254405025305623	-0.011285879846433623	0.029849905715281674	-0.13848038540161145	-0.07292223872725147	-0.08483823625120025	-0.0052239070226813315	0.06306606943733259	0.0542661696288598	0.01250306795915228	-0.14182789689424952	0.060171116257502634	0.0013433414911608792	-0.03403978719777824	0.06383530493301869	0.05103800251085985	0.027533917397501592	0.038917129805884354	-0.008657884275132564	-0.0252703296102814	0.014467311964358397	0.06702026611723576	0.039349771812301634	0.08227025133184793	-0.030960834891510153	0.0492857135488301	0.04829230614252004	0.019944684646820702	0.004031733716760923	0.047309511958000816	0.06383058337673189	0.08428055350372714	-0.05748366084931074	-0.03326958732497813	0.038447373096757345	-0.03527672366107714	-0.0046535414203695445	-0.008948586500456242	-0.006097629644671	0.025820635863901775	0.04809155707683059	0.001793723975938838	0.01438819743842102	0.027094768805900567	-0.06569103358655515	0.0890514099661162	-0.010997054949037353	0.03810830020148269	0.04987580218008073	-0.04205924479062002	0.044059274015459914	0.011949025535923103	-0.0028613344378635905	-0.010859897014061867	-0.02248764226774751	-0.06706018998048943	0.032607673258841875	0.05704662794024075	0.03256013943012463	-0.033653830949031384	0.02829298966000947	0.038818478346040006	0.018409216541706675	-0.009594695826242602	-0.03182177246934435	-0.07444324320078739
AAED1 (195827)	-0.045115220372168384	0.018977265918794214	0.03631426367150367	0.023759284075771207	-0.14982034465025285	-0.020347616901252325	0.057136821593073144	-0.07397728356004003	0.022355996087262447	-0.07435131816529834	-0.049071096867702474	0.015042393121992386	0.05242041568378736	0.016719626675390762	1.0	0.008168755297679372	0.06837012750250412	0.010976762065739004	-0.0404357870730262	-0.1087180241789896	0.03621042304253898	0.0026421561000415502	-0.05946973861642856	-0.012452583920857243	-0.03051164231062904	-0.013033808606127264	0.08828719974112012	-0.016613511330306197	-0.0178667411532944	0.008807979014418902	-0.07847540634712148	0.08547741076526175	0.031272425150572936	0.010373500179389377	0.026766619312026535	0.012437330402368312	-0.038609365684146	0.015607484064901528	-0.11474982150511992	-0.1173074859145361	0.08817079174090352	0.03125908923620977	-0.0119993827919163	-0.07902328963127085	0.051766233885663857	-0.10582790689592243	0.05658475999030748	0.032368871659669333	0.006347332231041642	-0.012777491625781104	-0.056456140031292505	0.023548617258663584	-0.08738497538957749	-0.011788358521228254	-0.020992052490815025	0.05505162736652517	0.0746537182915806	0.028881560689230177	0.04684499283716031	-0.010730459345351434	-0.08071223043941161	-0.04063255578548054	-0.08295247169102357	-0.08946984819001132	0.11679366400823704	0.06997365751199713	-0.03974937384541272	0.09888496467772495	0.04222876287808757	0.002483486514753971	-0.0031208090756776954	0.0033714859119104114	0.02646907924604988	-0.013994449845831904	0.10388182273125732	0.015850461329695618	-0.079068410015045	0.0031763637094676576	0.004607501453069195	0.004403805512559224	-0.005136270286621806	-0.017561705839056543	-0.013835120666122486	-0.002555870408493991	-0.04869441468147147	-0.005873548426400872	-0.03046596282912924	-0.08807491442231759	0.15702752949700913	0.026633155924681927	-0.011829285198390403	0.07681006974270065	-0.08644645169500348	0.1289138174308792	-0.008826183489020338	0.014931747730961956	0.0591425068229078	0.08108121944667268	0.006996897904737245
AAGAB (79719)	-0.10174886580161734	0.06000099037742067	0.023877601836864597	-0.11012858537922317	-0.03281719997477942	0.01229165462128485	0.03184134950401997	0.031867632693405666	-0.041311270487344946	0.03571675424011379	0.06337590237552644	0.04499671025212089	0.025150109654054027	0.002560856120764198	0.008168755297679372	1.0	0.0912466179317748	-0.003844020424364001	-0.02569500312699165	-0.04834166526098804	0.028214566831662177	0.04581102551173427	-0.06292429219894949	0.040185517841859676	-0.026165226487458726	-0.008996315927719123	-0.016054908029310536	0.016253162390332504	0.0027656763076894706	0.001532130227242133	0.11259246820507268	0.030479324381842105	-0.05571421954697583	-0.03199593179453757	0.03579830108922316	0.03321231093866528	-0.08369944168867778	0.046912370364914587	0.027693840054658	-0.005495385309462036	0.01596078923796357	0.07876911129444397	0.08780729258636813	0.0014572619985097764	0.016346218262928102	-0.033568704879484386	0.03360625991567499	-0.033851791957720284	-0.027383520543342033	0.04293495570196375	-0.08116365556652984	0.019700743044613844	-0.03864013895724978	-0.055430795798571	-0.010864591285647297	0.00997069134480503	0.04179169378075266	-0.03823964839675536	0.010076240397479654	-0.006402362427479945	-0.05960734202917748	0.048338432216501616	-0.06425692442831334	0.12247020612531322	0.009390262762555647	0.010165939285201485	0.0249502512583451	-0.040339922665631425	0.04533142417948516	0.003402013537802466	0.025323280898421494	-0.0194247032140881	0.013312676091443008	0.007387244474008173	0.030277259583484983	0.04249241589884368	-0.0017480649598576525	0.03956705249945973	0.046096987218553646	-0.04521749351327386	-0.012373042201886106	0.03969619537945492	-0.004036667179966219	0.07466465336360859	-0.029466361333836465	0.0021858911845228494	0.05740794850530245	-0.04651032719764964	0.059000395884766035	-0.01427467835976564	0.01679677749531332	-0.05789995436790233	-0.07644425507289615	0.006325682717585897	-0.02316522267958325	0.05394108213333624	0.028187628519402083	0.07893567361251802	-0.09789338440219925
AAK1 (22848)	0.017616303722562357	0.07431777955693365	-0.09650834404692192	-0.05740240769517807	-0.08404363979080737	-0.02483001123417131	0.09216693056495522	0.1172615016770959	0.03058379720358309	-0.015816176580211515	-0.06380867245851095	0.06021617590423278	0.036414752332196064	-0.012748683105480876	0.06837012750250412	0.0912466179317748	1.0	-0.00684955728956154	-0.023294139856458045	-0.008298622455756452	-0.07542599899210921	-0.030410498857190642	-0.09046576527699102	-0.01925462078546779	0.07007430781337341	0.09348860101696163	0.0801831090369475	0.026383344227710753	0.08418519963743519	0.06229900547902612	-0.030280052258726747	0.03946934235578107	0.0103884746076922	0.08127480699284974	0.030451535034297143	-0.008872228538643442	0.056510020777282115	0.08111334225903347	0.04327661528228767	-0.07009986167357778	-0.06162467332977968	0.05321805359461836	0.020743897358771947	0.008979423122895068	-0.08540505459337447	0.005427280183285147	0.03543151022190735	0.005642843564476995	0.015236673071997046	-0.07723986679869982	-0.06155741398111077	0.019795034734609005	-0.02607823283703829	0.027907192719434457	-0.0010352544028971115	-0.04678953902292048	0.056578899319230616	-0.039145398033039	-0.009520792104735873	0.00877835294902756	0.11106403365438723	-0.047533879004815704	-0.015724907084896992	-0.03693515491899937	0.10345282964799901	0.09243516015023388	0.04636638309546269	0.0037141178712314015	0.05523334397435619	-0.019303335569467006	0.075146070099161	-0.16878309916672832	-0.07893003155543789	-0.038409810040967184	0.025145859653517427	0.05053888801716769	0.03351285837824213	0.062143416754693315	-0.05568588128955665	0.04584445462932688	0.05563713626545516	-0.05647945460497342	-0.029260903324849312	0.047741886813746935	0.014307081341505533	-0.0353488659755731	0.019560906060289374	0.04657546761520499	0.013488485027612006	-0.06491226944426756	0.06030603995600234	-0.08124128866868255	0.041958194208766286	-0.06396956725336174	-0.017696441527349137	0.0191581681938931	0.0113739270173106	0.08685829200770587	-0.03288272560355788
AAMDC (28971)	0.03695474881844823	0.03984474399731215	0.012021599258655214	0.09864440056605688	-0.04099591626261176	-0.06342583578522575	0.07312888541704467	-0.015235888080834087	-0.12722552613650517	0.06412564843116991	-0.06173593288487881	0.0022374567459483353	0.04573890198740471	-0.005689597132846779	0.010976762065739004	-0.003844020424364001	-0.00684955728956154	1.0	-0.06526921425140401	0.011011641489139747	0.06454136053077317	-0.15414871938739388	0.02334337565213777	-0.09414075019577367	0.07272572977616114	0.043602301927609555	0.03962489093049231	-0.048825271273363696	-0.045437688887085805	-0.02686893690491441	-0.01853396798523825	0.04846927241575805	-0.04946832483406905	-0.026381810218001435	0.0198888302352249	-0.004690688920192577	-0.022040799223702653	-0.09208310819968042	-0.052123667635813414	-0.060692460648351765	0.020469906396412513	-0.06410580438380645	-0.012940390259275368	0.03670339166696221	0.056825277517896226	-0.010541424504686267	-0.09031003543945144	-0.05304106242494981	-0.049975137681382696	-0.03530880272599628	-0.12005796554137331	-0.00981475598970723	-0.01067193402028765	-0.053400143982301654	0.0586447577297025	0.01114582228908826	-0.05027703137384876	0.012570572358259108	-0.07078446500587496	-0.062376057665082967	-0.015431701212482007	0.06676451928315928	0.09695483593409443	0.01937313179732146	-0.015418583869903604	-0.06244476094555635	-0.06536080172729755	-0.014747436955085081	-0.04072561133872332	0.020737762062376926	0.012955125082906627	0.005229258216995911	0.005657030335835343	0.12230772067595269	0.0400360963162539	-0.09648570654315873	-0.017500461634494834	-0.0636883341938588	0.0510345835911927	-0.01843771293698063	-0.05165142645667603	-0.02122971064008103	-0.02855148363417787	-0.04162153795935954	-0.04230123516802036	0.06947376194119545	-0.16067148430992437	-0.02242212450363594	0.12353454046826391	0.03744486781814942	-0.0929450981502434	-0.02653134760787458	0.01993486572008527	0.031167794485216043	0.007930231055842658	-0.03412083006231126	0.08412322548834951	-0.06003054207453488	-0.07395661867387347
AAMP (14)	0.06805303012133075	-0.09097297599167693	-0.05825932045379705	0.023914054554338815	-0.02395440888658885	0.06808958204517036	-0.06088796158264341	-0.11087658291379722	0.00738383502861098	-0.028915727488954986	-0.07750041203184452	0.0002980354176410945	-0.0008315025720035014	-0.03353276482799296	-0.0404357870730262	-0.02569500312699165	-0.023294139856458045	-0.06526921425140401	1.0	0.03912829121430329	-0.01236119666361528	0.07608676691960553	-0.07122125486952975	0.009320000526169953	-0.02221128662112278	-0.07460290721662019	0.0030205268594335273	-0.060483521589980244	0.06658730512194214	-0.022673431351878538	-0.060573952043450736	0.026910971906545168	0.042258627745315504	0.033025379623082766	-0.018979384027027996	-0.04016303240154702	0.05416008638624982	-0.009082334884481742	0.04254549851311037	0.005406359958893808	-0.016414272722821338	0.07843979479572155	0.03776037633274332	0.10032991027402541	-0.02279181152013283	0.085149518443461	-0.00021937090999933585	0.04751722002230011	0.07877646367992598	0.08329256586131138	0.018957852153114498	-0.05607566708057042	-0.020309973434680644	0.05349272779853645	0.014844733182409397	0.013367366290961134	0.12733790623927538	-0.012859977884473302	0.06934498369460193	-0.041311813574623664	-0.02293033413876189	-0.07847542574254192	0.006335166381677723	0.007621418549467191	0.02788584094231891	0.0053442383998249035	0.0487245353934801	-0.10555298291074101	0.1887175735015084	0.0717831245933801	0.02577360814417132	0.016834429450154748	-0.023149638359418228	-0.04134838419733586	-0.07381610843373748	0.0446873082132695	0.031004962978090425	0.07522244508388008	0.006906591625043926	0.04665740994420549	-0.07033796061844476	0.10850414921065528	-0.08766068724506444	0.06052789840547866	-0.0868445640178141	-0.027218910837987425	0.05775696398148305	-0.014610094865270026	-0.019098450757271845	-0.07826943216365123	0.08007615939910478	-0.06747950338450884	0.09804089112065098	-0.1114546229872893	-0.047866030755581046	-0.026713246068610103	0.024923357436040752	0.09030821574575049	0.06236589430982764
AANAT (15)	0.05465271841357586	-0.09650783966288275	-0.005435043021128421	-0.0010741755179679096	0.08412315597503907	0.07886552132462037	-0.049632110591301126	-0.03879746835121715	-0.062404206972409226	-0.0024452497981216816	-0.028825487729101214	-0.011812692228049234	0.10040795643757607	0.06731915428839472	-0.1087180241789896	-0.04834166526098804	-0.008298622455756452	0.011011641489139747	0.03912829121430329	1.0	0.026830394423458245	0.11297986831857407	0.08056080619883768	-0.06258879889065408	0.11883574349096132	-0.10767861525231466	-0.020743607201657133	-0.038426047803863654	0.020054166374117874	0.19859085139513885	-0.07110933211338223	0.015301288239317154	-0.00150401830474505	0.02766410996533468	0.06162688114716885	0.0736828707995126	0.06725005776475429	0.005956870195744825	0.13901426620812252	0.06871595532612336	-0.07897563077132082	0.1523187678447563	0.09052629305426878	0.020225619716552953	-0.0426629403362234	0.00788259790235845	-0.033594812590866475	0.046958198859369145	0.08952887071463843	-0.04352616408382085	0.01855238673387938	0.01280272930916727	0.03594548003354876	0.05286904052224857	-0.045480049717515	0.08621814463602902	-0.018770760282563016	0.03005792600522844	0.02159509287583978	-0.05909940807640049	-0.021626317249500485	-0.0830405399929084	0.04705848522071159	0.0332748621015796	-0.027257808711758348	0.005552899735228126	0.07352363718119999	0.06673131617996594	-0.01101072939381005	0.0025778025544450625	-0.003695843535523979	-0.060070456226470954	0.02254078036022381	0.03198994075460742	-0.01822593932561215	0.0055572819871947225	0.01009735845226166	-0.08286638818928874	-0.04386124355592532	0.02032017677710886	-0.06588482810488197	0.0905169845162471	0.0013527962729084023	0.04499207320515513	0.07938700186820943	-0.004245686627965355	0.09606275627228457	0.06872056693523637	-0.1262350887110025	-0.12078886553205251	0.0574578646823199	-0.08571580511908	-0.006675508679234611	-0.026631251453341262	-0.0019744563705477083	0.027086118735487844	0.02859478412019207	0.004229582721159007	-0.039043535603768366
AAR2 (25980)	0.021768599307895115	0.021748373501617572	0.05849432874073716	0.0311192861998794	-0.015601793516367823	-0.04582973435218574	0.050520097183089294	-0.013390559113901749	-0.07966830898202984	0.022273168288675742	-0.008546109977821452	0.10038793147975653	-0.08984437867404356	0.08147636784964372	0.03621042304253898	0.028214566831662177	-0.07542599899210921	0.06454136053077317	-0.01236119666361528	0.026830394423458245	1.0	-0.038596286584728	0.06858192019934124	-0.03152987378724577	0.0035885203487826403	-0.00660975880478726	-0.05540885164563853	-0.03686795982625695	-0.04663958421149341	0.017403581435580035	0.031743621939231	-0.07848225178606306	0.014524234176101674	-0.02629538144069339	-0.018647958991913342	-0.03973727165533028	-0.003023230167460265	0.037999503587939576	-0.08270272327027173	0.0002688818159869009	0.032367816547992666	-0.004431377223025769	0.06644479864401752	0.013147267976976924	0.04483624704571368	-0.014694169636439307	0.045424772479256345	-0.03480555049839802	-0.0065886588853163565	-0.0032162085054433178	-0.06970411746083537	0.0038616328157914563	0.005142442962649374	0.017845429294414718	-0.03174038594153953	-0.0299639255010339	-0.018204269438555777	0.12649646176290566	-0.023791614341518958	0.027397392006607842	0.0020495218616623538	0.038185081989848574	0.06329837089911389	-0.09199051070572953	0.001076797222184872	0.030381856169360642	-0.03995978373386528	-0.003109638316475183	-0.0208260621310369	-0.01381062913792593	0.1298047210342496	0.1032450867282014	0.08638231982820292	-0.049745365603634226	-0.003714809499592918	0.06660234051546075	-0.06621838148679264	-0.04768335260135489	-0.0396387034391615	0.024281177219355462	-0.040538593939823626	0.1183982835690793	0.030318224208272657	-0.007228933076509816	0.008167594512314798	0.03530967233994121	-0.047956261319033786	-0.04459160167353971	0.13833683899983162	-0.043693220769244534	-0.053585664177982564	0.022244982510029484	-0.0950224406771822	0.009840032847231582	-0.03391254714503025	-0.0010237877007829887	0.05062641568733754	0.0252863084421798	0.010108290918981454
AARD (441376)	-0.0425879454236705	-0.004882252901835986	0.0867360238094825	0.005858087140609857	0.02825161590140433	0.0005002389421949385	-0.11895969045153827	0.001348340406934232	-0.05901792670169249	-0.01584730968120896	-0.01074663586941948	-0.002862940839569465	-0.019354561694216746	-0.015996852336577595	0.0026421561000415502	0.04581102551173427	-0.030410498857190642	-0.15414871938739388	0.07608676691960553	0.11297986831857407	-0.038596286584728	1.0	-0.011510873188193075	0.12096667088266888	0.021531022474091846	-0.03203169422546266	-0.019110876581157576	-0.04726594133266946	-0.015187374145299725	-0.008458540213089739	-0.025976895745553716	0.013950491433577662	-0.005824648625406124	-0.03600377103885825	-0.0213241520455871	0.11399617034249382	-0.024334556347926938	0.08788981377597202	0.022584053164659574	0.04767876798315704	-0.04677676272341358	0.12060174277848029	0.02957783342147121	0.018508694316469083	-0.04458768242429494	-0.05539002179080551	-0.08099405895340188	-0.0001444219905683057	0.04608879699974489	0.04304962534064531	-0.05454770257969465	-0.051877279987331736	-0.019772792541966996	-0.012030784018575586	-0.001386296409875991	0.04613892359312479	0.0616139378452043	-0.0559430467378843	-0.017495762327288777	-0.005277912112056106	-0.023133395038516212	-0.08369063440599309	0.05143963312000441	-0.0006543829229137229	0.01913255972289015	0.0010664958575372226	-0.010534743800159193	-0.02858927453930584	0.05054118004519424	0.010048849849473348	0.008418405415055315	-0.08040442339324104	0.03299559178458426	-0.024653060093245513	-0.06050492293686768	-0.019725881926971032	-0.035002764792143516	0.06640184480872487	-0.05697557250551281	-0.06034799801858704	-0.02678533321616132	0.08038514491336274	0.04453095555397025	0.12377762162003869	-0.022208608069129963	-0.04473162557417509	0.0916628944623337	0.029435010756561245	-0.021897022354728953	-0.07044767673304356	0.009635643320620486	-0.11614503766477613	0.12771833858937687	-0.001947477478821572	0.006354839298537315	0.006060059997670839	-0.11617645399645764	0.03586815217971943	-0.10183789378076823
