Feature.ID	UHR_1	UHR_2	brain_1	brain_2
TBL3	530.61	514.53	296.57	246.23
TBP	116.04	119.3	61.06	75.04
TBPL1	58.02	48.69	63.55	93.8
TBR1	0.84	0.81	520.87	599.16
TBRG1	166.5	177.73	319	383.41
TBRG4	1022.53	940.61	317.76	315.41
TBX1	85.77	81.16	19.94	7.04
TBX10	12.61	12.17	2.49	2.35
TBX15	11.77	9.74	11.21	10.55
TBX18	8.41	26.78	7.48	15.24
TBX19	19.34	16.23	8.72	7.04
TBX2	473.42	489.38	98.44	111.39
TBX20	1.68	1.62	1.25	1.17
TBX21	1.68	1.62	1.25	1.17
TBX22	1.68	1.62	1.25	1.17
TBX3	343.93	336.8	39.88	38.69
TBX4	0.84	4.06	1.25	1.17
TBX5	2.52	0.81	2.49	2.35
TBX6	14.3	17.04	13.71	12.9
TBXA2R	27.75	30.84	14.95	17.59
TBXAS1	23.55	19.48	42.37	26.97
TC2N	31.95	45.45	12.46	9.38
TCAM1P	12.61	15.42	4.98	3.52
TCAP	10.93	10.55	48.6	57.45
TCEA1	100.91	93.33	49.84	42.21
TCEA2	283.38	236.98	763.86	782.07
TCEA3	63.07	58.43	21.18	26.97
TCEAL1	35.32	31.65	137.07	171.19
TCEAL2	2.52	4.87	629.28	647.23
TCEAL3	67.27	69.79	407.48	420.93
TCEAL4	264.04	250.77	515.89	486.59
TCEAL5	0.84	0.81	299.06	303.68
TCEAL6	2.52	1.62	286.6	283.75
TCEAL7	1.68	0.81	183.18	214.57
TCEAL8	101.75	99.82	132.09	145.39
TCEANC	5.89	6.49	11.21	12.9
TCEB1	102.59	97.39	88.47	98.49
TCEB2	669.35	641.95	667.91	765.65
TCEB3	348.97	391.99	193.15	232.16
TCEB3B	1.68	0.81	2.49	1.17
TCERG1	441.47	426.07	267.91	317.75
TCERG1L	7.57	4.87	66.04	55.11
TCF12	315.34	342.48	233.02	228.64
TCF15	16.82	15.42	11.21	8.21
TCF19	470.9	484.51	62.31	59.8
TCF20	401.95	442.3	434.89	465.49
TCF21	2.52	1.62	1.25	1.17
TCF23	1.68	0.81	1.25	1.17
TCF25	680.29	700.38	1115.26	1188.93
TCF3	1410.18	1398.33	198.13	246.23
TCF4	149.68	129.04	817.44	806.69
TCF7	731.58	707.69	11.21	15.24
TCF7L1	189.2	197.21	90.97	65.66
TCF7L2	124.45	140.4	122.12	145.39
TCFL5	227.88	245.09	296.57	290.78
TCHH	8.41	11.36	17.45	19.93
TCHP	187.52	209.38	175.7	157.12
TCIRG1	608.81	607.87	92.21	97.32
TCL1A	0.84	2.43	1.25	1.17
TCL1B	0.84	1.62	1.25	1.17
TCL6	3.36	3.25	1.25	1.17
TCN1	2.52	4.06	1.25	1.17
TCN2	119.41	114.43	134.58	144.22
TCOF1	1038.51	1036.37	434.89	417.42
TCP1	1007.39	980.38	528.35	513.56
TCP10L	7.57	6.49	51.09	48.07
TCP11	0.84	0.81	1.25	3.52
TCP11L1	52.14	56	150.78	123.11
TCP11L2	36.16	24.35	49.84	51.59
TCTA	114.36	117.68	261.68	291.96
TCTE1	1.68	1.62	24.92	18.76
TCTE3	10.93	5.68	6.23	5.86
TCTEX1D1	0.84	0.81	12.46	7.04
TCTEX1D2	35.32	43.01	47.35	53.94
TCTEX1D4	0.84	7.3	1.25	2.35
TCTN1	78.2	86.03	56.07	43.38
TCTN2	84.93	86.03	59.81	72.7
TCTN3	191.72	210.2	93.46	100.84
TDG	79.89	68.17	24.92	19.93
TDGF1	15.98	19.48	3.74	2.35
TDGF3	10.93	10.55	2.49	1.17
TDH	8.41	6.49	6.23	8.21
TDO2	1.68	0.81	3.74	3.52
TDP1	130.34	120.92	39.88	68.01
TDP2	125.29	132.29	128.35	147.74
TDRD1	5.89	4.87	3.74	4.69
TDRD10	5.89	1.62	6.23	7.04
TDRD12	22.7	19.48	1.25	1.17
TDRD3	86.61	70.61	48.6	44.56
TDRD5	7.57	6.49	4.98	3.52
TDRD6	0.84	3.25	57.32	37.52
TDRD7	104.27	91.71	104.67	104.35
TDRD9	74.84	81.97	21.18	23.45
TDRG1	0.84	1.62	13.71	18.76
TDRKH	84.93	93.33	157.01	133.67
TEAD1	598.72	588.39	154.52	195.81
TEAD2	202.66	211.82	31.15	28.14
TEAD3	208.54	237.79	36.14	32.83
TEAD4	274.13	271.06	26.17	23.45
TEC	13.45	18.67	2.49	3.52
TECPR1	218.63	200.46	520.87	499.49
TECPR2	233.77	218.31	963.24	930.98
TECR	401.11	409.84	485.98	608.54
TECTA	6.73	6.49	39.88	25.8
TEDDM1	0.84	0.81	2.49	2.35
TEF	111.84	122.55	1671.02	1714.22
TEK	18.5	25.16	62.31	86.77
TEKT1	0.84	0.81	4.98	8.21
TEKT2	3.36	4.87	11.21	12.9
TEKT3	5.89	1.62	7.48	10.55
TEKT4	8.41	4.06	4.98	8.21
TEKT5	1.68	0.81	1.25	2.35
TELO2	558.36	571.34	446.1	510.04
TENC1	325.43	349.79	925.85	919.25
TEP1	193.41	217.5	118.38	130.15
TEPP	2.52	0.81	3.74	2.35
TERC	0.84	1.62	3.74	4.69
TERF1	73.16	58.43	56.07	60.97
TERF2	206.02	209.38	320.25	348.24
TERF2IP	326.27	317.32	1631.15	1715.39
TERT	69.79	73.85	3.74	2.35
TES	216.95	228.05	12.46	7.04
TESC	105.95	122.55	115.89	116.08
TESK1	214.43	196.4	503.43	539.36
TESK2	59.7	60.87	84.73	94.97
TET1	126.13	128.23	26.17	23.45
TET2	95.02	95.77	71.03	87.94
TET3	309.45	324.63	236.76	266.16
TEX10	158.09	160.69	62.31	58.63
TEX101	0.84	0.81	1.25	2.35
TEX11	1.68	1.62	1.25	1.17
TEX12	0.84	1.62	2.49	1.17
TEX13B	2.52	1.62	1.25	1.17
TEX14	7.57	5.68	11.21	9.38
TEX15	21.02	23.54	2.49	4.69
TEX19	21.86	21.1	1.25	1.17
TEX2	311.97	305.15	767.6	786.76
TEX21P	0.84	3.25	2.49	3.52
TEX261	491.08	570.53	348.91	355.27
TEX264	267.41	231.3	215.58	211.05
TEX9	8.41	8.93	1.25	2.35
TF	3491.4	3639.07	3897.81	4158.91
TFAM	121.09	148.52	42.37	48.07
TFAMP1	10.93	9.74	1.25	5.86
TFAP2A	470.9	467.46	22.43	34
TFAP2B	17.66	11.36	36.14	49.25
TFAP2C	136.23	154.2	3.74	3.52
TFAP2E	5.89	10.55	119.63	134.84
TFAP4	190.04	153.39	89.72	80.9
TFB1M	83.25	80.35	48.6	31.66
TFB2M	100.07	88.46	22.43	23.45
TFCP2	215.27	219.12	206.85	192.29
TFCP2L1	13.45	10.55	18.69	18.76
TFDP1	652.54	627.34	186.92	208.71
TFDP2	327.95	320.57	236.76	219.26
TFDP3	0.84	1.62	1.25	1.17
TFE3	455.77	529.95	877.26	911.05
TFEB	61.39	67.36	231.78	266.16
TFEC	5.05	4.06	6.23	5.86
TFF1	561.72	511.29	2.49	1.17
TFF2	1.68	0.81	1.25	1.17
TFF3	23.55	33.27	2.49	1.17
TFG	582.74	587.58	355.14	316.58
TFIP11	269.09	246.72	241.74	246.23
TFPI	195.93	227.24	6.23	9.38
TFPI2	364.95	404.16	2.49	3.52
TFPT	125.29	112.81	274.14	268.51
TFR2	222	216.69	102.18	132.49
TFRC	1870.99	2008.63	238.01	272.02
TG	1.68	2.43	4.98	4.69
TGDS	56.34	43.82	7.48	11.73
TGFA	40.36	51.94	104.67	114.91
TGFB1	988.89	944.67	165.73	155.94
TGFB1I1	224.52	242.66	46.11	65.66
TGFB2	60.54	57.62	94.7	98.49
TGFB3	38.68	38.14	238.01	257.95
TGFBI	1523.7	1454.33	46.11	52.76
TGFBR1	278.34	270.25	129.59	113.73
TGFBR2	405.31	424.45	158.25	186.43
TGFBR3	216.95	228.05	105.92	77.39
TGFBRAP1	164.82	180.17	142.06	153.6
TGIF1	317.86	282.43	32.4	22.28
TGIF2	327.95	326.25	13.71	22.28
TGM1	16.82	29.22	57.32	48.07
TGM2	993.94	895.16	802.49	802
TGM3	0.84	0.81	6.23	4.69
TGM5	2.52	0.81	1.25	2.35
TGM6	1.68	0.81	1.25	1.17
TGOLN2	983.01	1051.79	1381.93	1442.19
TGS1	127.82	139.59	57.32	66.83
TH	3.36	3.25	7.48	11.73
TH1L	757.65	788.84	363.86	368.17
THADA	211.07	211.82	64.8	102.01
THAP1	36.16	36.52	26.17	38.69
THAP10	17.66	29.22	71.03	65.66
THAP11	368.31	378.19	297.82	317.75
THAP2	19.34	30.84	24.92	49.25
THAP3	32.79	31.65	36.14	31.66
THAP4	487.72	426.07	395.01	422.11
THAP5	43.73	39.77	64.8	79.73
THAP6	26.91	31.65	22.43	16.42
THAP7	295.15	296.22	189.41	196.98
THAP8	47.09	51.94	66.04	73.87
THAP9	24.39	17.04	17.45	21.11
THBD	42.04	42.2	43.61	44.56
THBS1	645.81	710.12	87.23	109.04
THBS2	3414.88	3523.02	515.89	490.11
THBS3	203.5	190.72	115.89	124.29
THBS4	23.55	19.48	107.16	128.98
THEG	0.84	0.81	1.25	2.35
THEM4	53.82	62.49	36.14	41.04
THEM5	2.52	3.25	19.94	12.9
THEMIS	86.61	81.97	16.2	22.28
THG1L	95.02	73.85	18.69	22.28
THNSL1	42.04	43.01	46.11	48.07
THNSL2	35.32	47.07	67.29	89.11
THOC1	74.84	78.72	31.15	30.49
THOC2	267.41	247.53	95.95	86.77
THOC3	37	39.77	24.92	23.45
THOC4	727.38	690.65	118.38	174.7
THOC5	223.68	254.83	114.64	112.56
THOC6	193.41	193.15	42.37	39.87
THOC7	166.5	161.5	74.77	92.63
THOP1	854.35	860.26	699.06	779.72
THPO	13.45	10.55	19.94	24.62
THRA	257.31	239.41	2351.39	2432.97
THRAP3	782.87	780.73	580.68	595.64
THRB	53.82	51.94	392.52	378.72
THRSP	0.84	2.43	9.97	7.04
THSD1	8.41	4.06	49.84	51.59
THSD1P1	20.18	21.91	36.14	32.83
THSD4	176.59	193.15	109.66	125.46
THSD7A	16.82	15.42	51.09	57.45
THSD7B	1.68	1.62	9.97	9.38
THTPA	90.82	86.84	201.87	246.23
THUMPD1	179.95	207.76	163.24	138.36
THUMPD2	36.16	40.58	23.68	36.35
THUMPD3	206.86	245.91	102.18	103.18
THY1	655.06	708.5	4948.27	5304.46
THYN1	131.18	150.14	210.59	172.36
TIA1	306.09	314.89	203.11	186.43
TIAF1	6.73	7.3	27.41	36.35
TIAL1	351.49	391.18	231.78	274.37
TIAM1	148	146.08	2705.29	2821.07
TIAM2	25.23	26.78	165.73	160.63
TICAM1	207.7	198.83	164.49	157.12
TICAM2	3.36	5.68	14.95	7.04
TIE1	55.5	55.19	165.73	161.81
TIFA	77.36	79.53	38.63	38.69
TIGD1	15.14	22.72	14.95	12.9
TIGD2	30.27	35.71	9.97	15.24
TIGD3	14.3	15.42	27.41	50.42
TIGD4	1.68	2.43	3.74	4.69
TIGD5	177.43	158.26	118.38	120.77
TIGD6	19.34	27.59	21.18	19.93
TIGD7	41.2	36.52	43.61	57.45
TIGIT	0.84	1.62	1.25	1.17
TIMD4	0.84	0.81	1.25	2.35
TIMELESS	678.6	637.08	36.14	51.59
TIMM10	162.29	154.2	134.58	133.67
TIMM13	593.67	601.37	362.62	399.83
TIMM16	129.5	120.11	81	98.49
TIMM17A	204.34	197.21	125.86	146.56
TIMM17B	227.88	236.98	149.53	158.29
TIMM22	153.04	167.99	149.53	145.39
TIMM23	121.09	114.43	76.01	82.08
TIMM44	350.65	344.11	262.93	263.82
TIMM50	521.36	535.64	234.27	286.09
TIMM8A	38.68	40.58	18.69	15.24
TIMM8B	153.88	168.81	87.23	97.32
TIMM9	74	69.79	46.11	50.42
TIMP1	1284.05	1322.05	247.97	236.85
TIMP2	2251.92	2428.21	1687.22	1657.94
TIMP3	1300.87	1358.57	883.49	891.11
TIMP4	31.11	34.9	203.11	220.43
TINAGL1	68.95	63.3	128.35	148.91
TINF2	222.84	220.75	234.27	238.02
TIPARP	116.04	121.74	84.73	90.28
TIPIN	34.48	30.03	9.97	9.38
TIPRL	148	149.33	138.32	123.11
TIRAP	56.34	45.45	47.35	38.69
TJAP1	316.18	307.58	350.15	388.1
TJP1	334.68	318.13	628.04	656.61
TJP2	429.7	459.35	695.33	735.17
TJP3	59.7	65.74	11.21	8.21
TK1	891.35	882.18	14.95	17.59
TK2	194.25	200.46	401.24	440.87
TKT	4832.63	4996.02	1501.55	1555.93
TKTL1	0.84	2.43	6.23	2.35
TLCD1	77.36	68.17	28.66	19.93
TLCD2	46.25	52.75	21.18	17.59
TLE1	260.68	249.15	203.11	221.61
TLE2	188.36	189.1	1289.72	1339.01
TLE3	628.15	608.68	297.82	288.44
TLE4	131.18	142.84	431.15	429.14
TLE6	15.14	14.61	2.49	8.21
TLK1	223.68	202.89	228.04	220.43
TLK2	61.39	64.93	52.34	55.11
TLL1	0.84	0.81	69.78	76.21
TLL2	9.25	11.36	29.91	45.73
TLN1	2880.07	2818.58	1384.42	1505.51
TLN2	237.97	233.73	1243.61	1198.31
TLR1	5.89	5.68	9.97	5.86
TLR10	0.84	0.81	3.74	4.69
TLR2	0.84	4.87	24.92	22.28
TLR3	6.73	8.93	2.49	5.86
TLR4	16.82	20.29	59.81	59.8
TLR5	5.05	7.3	8.72	4.69
TLR6	21.02	24.35	8.72	15.24
TLR7	6.73	9.74	12.46	9.38
TLR8	0.84	0.81	3.74	2.35
TLR9	77.36	81.16	33.64	29.31
TLX1	13.45	16.23	1.25	1.17
TLX2	14.3	18.67	2.49	12.9
TLX3	10.93	10.55	53.58	73.87
TM2D1	51.29	43.82	66.04	57.45
TM2D2	116.04	128.23	155.76	148.91
TM2D3	130.34	110.37	331.46	324.79
TM4SF1	1295.82	1288.77	148.29	136.01
TM4SF18	3.36	4.06	23.68	26.97
TM4SF19	40.36	38.96	1.25	3.52
TM4SF20	1.68	0.81	1.25	1.17
TM4SF4	2.52	2.43	1.25	1.17
TM4SF5	74	74.66	1.25	1.17
TM6SF1	10.93	8.93	61.06	72.7
TM6SF2	6.73	8.93	11.21	8.21
TM7SF2	227.04	212.63	294.08	282.58
TM7SF3	385.97	385.5	178.19	181.74
TM7SF4	0.84	0.81	1.25	2.35
TM9SF1	497.81	511.29	169.47	153.6
TM9SF2	493.61	505.61	295.33	273.2
TM9SF3	514.63	508.04	441.12	445.56
TM9SF4	746.72	755.57	593.14	662.47
TMBIM1	486.04	520.22	737.69	715.23
TMBIM4	92.5	93.33	38.63	65.66
TMBIM6	2697.6	2706.58	2242.98	2255.92
TMC1	0.84	0.81	2.49	2.35
TMC2	2.52	0.81	27.41	38.69
TMC3	5.05	5.68	2.49	3.52
TMC4	83.25	86.03	12.46	16.42
TMC5	15.14	13.8	1.25	3.52
TMC6	757.65	721.48	350.15	411.55
TMC7	29.43	30.84	89.72	112.56
TMC8	224.52	211.01	46.11	42.21
TMCC1	149.68	147.71	281.62	322.44
TMCC2	104.27	120.11	1938.94	2159.77
TMCC3	20.18	31.65	208.1	222.78
TMCO1	253.95	203.7	130.84	112.56
TMCO3	375.04	326.25	287.85	318.92
TMCO4	104.27	102.26	17.45	21.11
TMCO6	109.32	93.33	64.8	58.63
TMCO7	95.02	118.49	78.5	90.28
TMED1	306.93	296.22	122.12	111.39
TMED10	845.94	912.2	561.99	556.95
TMED10P1	43.73	53.56	23.68	26.97
TMED11P	1.68	0.81	1.25	2.35
TMED2	655.06	674.41	304.05	328.3
TMED3	618.9	581.89	249.22	243.88
TMED4	388.49	361.15	290.34	297.82
TMED5	216.11	222.37	161.99	143.05
TMED6	9.25	4.06	1.25	4.69
TMED7	125.29	139.59	119.63	133.67
TMED8	31.11	29.22	34.89	36.35
TMED9	1358.05	1340.71	424.92	433.83
TMEFF1	52.98	52.75	145.79	137.18
TMEFF2	4.2	6.49	228.04	225.12
TMEM100	18.5	21.1	11.21	15.24
TMEM101	316.18	297.03	152.02	151.25
TMEM102	72.32	59.24	18.69	10.55
TMEM104	270.77	275.12	236.76	238.02
TMEM105	9.25	9.74	1.25	1.17
TMEM106A	42.04	52.75	9.97	8.21
TMEM106B	148	152.57	211.84	199.33
TMEM106C	549.95	520.22	135.83	138.36
TMEM107	72.32	68.98	57.32	43.38
TMEM108	12.61	24.35	178.19	162.98
TMEM109	799.69	794.53	441.12	436.18
TMEM11	186.68	204.52	137.07	145.39
TMEM110	61.39	70.61	62.31	69.18
TMEM111	191.72	173.68	176.95	164.15
TMEM114	0.84	0.81	3.74	1.17
TMEM115	301.88	312.45	327.72	341.2
TMEM116	26.91	33.27	26.17	22.28
TMEM117	21.86	17.04	17.45	18.76
TMEM119	10.09	6.49	52.34	34
TMEM120A	126.98	137.97	157.01	174.7
TMEM120B	236.29	236.98	395.01	401
TMEM121	84.09	102.26	128.35	165.32
TMEM123	1109.14	1023.39	190.65	182.91
TMEM125	8.41	14.61	183.18	189.95
TMEM126A	58.86	46.26	43.61	45.73
TMEM126B	89.98	87.65	90.97	84.42
TMEM127	343.93	378.19	704.05	704.68
TMEM128	39.52	47.07	54.83	49.25
TMEM129	512.95	504.8	662.93	669.51
TMEM130	10.93	10.55	2370.09	2423.59
TMEM131	305.25	298.66	233.02	284.92
TMEM132A	665.15	718.24	1896.57	2074.18
TMEM132B	42.04	59.24	300.31	291.96
TMEM132C	1.68	1.62	214.33	200.5
TMEM132D	26.07	37.33	189.41	195.81
TMEM132E	6.73	8.93	272.9	322.44
TMEM133	14.3	14.61	4.98	4.69
TMEM134	138.75	130.66	90.97	113.73
TMEM135	100.91	93.33	78.5	46.9
TMEM136	15.98	22.72	34.89	28.14
TMEM138	115.2	129.85	34.89	35.18
TMEM139	25.23	24.35	23.68	24.62
TMEM140	110.16	126.6	77.26	98.49
TMEM141	293.47	304.34	189.41	194.64
TMEM143	109.32	81.97	57.32	77.39
TMEM144	21.02	26.78	650.47	673.02
TMEM145	65.59	65.74	770.09	825.45
TMEM147	487.72	515.35	261.68	268.51
TMEM149	36.16	41.39	31.15	39.87
TMEM14A	44.57	37.33	130.84	140.7
TMEM14B	98.38	90.9	42.37	57.45
TMEM14C	348.97	411.47	174.45	179.39
TMEM14E	0.84	1.62	1.25	1.17
TMEM150A	114.36	117.68	59.81	82.08
TMEM150B	3.36	2.43	2.49	2.35
TMEM150C	35.32	30.03	83.49	92.63
TMEM151A	5.05	6.49	1198.75	1239.35
TMEM151B	22.7	19.48	3653.57	3882.2
TMEM154	10.93	4.87	3.74	4.69
TMEM155	2.52	2.43	112.15	104.35
TMEM156	2.52	2.43	2.49	3.52
TMEM158	1433.73	1343.96	189.41	205.19
TMEM159	80.73	87.65	98.44	77.39
TMEM160	156.41	149.33	383.8	463.14
TMEM161A	356.54	359.52	150.78	164.15
TMEM161B	47.93	46.26	29.91	22.28
TMEM163	4.2	8.93	245.48	275.54
TMEM164	426.33	420.39	144.55	158.29
TMEM165	240.5	232.92	175.7	193.47
TMEM167A	223.68	200.46	234.27	255.61
TMEM167B	125.29	112	181.93	162.98
TMEM168	91.66	103.07	51.09	62.14
TMEM169	10.09	8.12	44.86	46.9
TMEM17	3.36	8.93	9.97	8.21
TMEM170A	42.04	38.96	36.14	23.45
TMEM170B	47.09	56.81	219.31	249.75
TMEM171	18.5	15.42	9.97	2.35
TMEM173	125.29	133.91	79.75	73.87
TMEM175	164.82	136.34	377.57	477.21
TMEM176A	1.68	4.06	83.49	86.77
TMEM176B	3.36	2.43	109.66	120.77
TMEM177	129.5	123.36	56.07	68.01
TMEM178	17.66	13.8	1256.07	1254.59
TMEM179	2.52	6.49	87.23	71.52
TMEM179B	202.66	200.46	73.52	78.56
TMEM18	142.11	158.26	98.44	100.84
TMEM180	59.7	59.24	173.21	200.5
TMEM181	325.43	329.5	235.51	250.92
TMEM182	14.3	17.04	17.45	7.04
TMEM183A	5.89	9.74	18.69	18.76
TMEM184A	172.38	148.52	7.48	10.55
TMEM184B	688.69	646.82	1487.85	1484.41
TMEM184C	89.14	104.69	109.66	125.46
TMEM185A	47.93	43.01	57.32	64.49
TMEM185B	164.82	152.57	81	75.04
TMEM186	99.23	85.21	56.07	52.76
TMEM187	63.07	69.79	54.83	65.66
TMEM188	37.84	32.46	34.89	32.83
TMEM189	253.95	247.53	160.75	174.7
TMEM19	91.66	96.58	95.95	109.04
TMEM190	6.73	5.68	7.48	8.21
TMEM191A	2.52	4.06	8.72	18.76
TMEM192	68.11	71.42	98.44	98.49
TMEM194A	320.38	349.79	63.55	53.94
TMEM194B	39.52	42.2	14.95	23.45
TMEM195	1.68	0.81	4.98	1.17
TMEM196	0.84	0.81	23.68	19.93
TMEM198	98.38	103.88	223.05	246.23
TMEM199	65.59	81.16	74.77	66.83
TMEM2	380.93	335.99	206.85	200.5
TMEM20	16.82	19.48	4.98	2.35
TMEM200A	14.3	13.8	9.97	9.38
TMEM200B	38.68	36.52	88.47	83.25
TMEM200C	12.61	14.61	79.75	63.32
TMEM201	393.54	367.64	297.82	336.51
TMEM203	278.34	258.89	250.47	259.13
TMEM204	5.05	6.49	44.86	53.94
TMEM205	327.95	336.8	463.55	491.28
TMEM206	67.27	60.87	120.87	132.49
TMEM207	1.68	0.81	1.25	1.17
TMEM208	159.77	153.39	99.69	114.91
TMEM209	145.48	124.98	53.58	42.21
TMEM211	0.84	0.81	1.25	3.52
TMEM213	0.84	0.81	2.49	2.35
TMEM214	719.81	732.04	297.82	303.68
TMEM215	0.84	2.43	3.74	2.35
TMEM216	47.09	40.58	46.11	49.25
TMEM217	4.2	4.06	3.74	7.04
TMEM218	44.57	45.45	23.68	21.11
TMEM219	317.86	310.83	416.2	392.79
TMEM22	45.41	47.07	77.26	78.56
TMEM220	3.36	4.87	17.45	15.24
TMEM221	10.09	12.99	34.89	36.35
TMEM222	278.34	255.64	458.57	504.18
TMEM223	137.07	105.5	53.58	63.32
TMEM229A	1.68	2.43	54.83	50.42
TMEM229B	91.66	65.74	539.56	494.8
TMEM231	48.77	41.39	69.78	68.01
TMEM232	1.68	3.25	6.23	7.04
TMEM233	1.68	0.81	13.71	16.42
TMEM25	64.75	64.11	716.51	692.96
TMEM26	9.25	9.74	7.48	7.04
TMEM27	4.2	2.43	1.25	2.35
TMEM30A	343.93	360.34	978.19	1085.75
TMEM30B	58.02	52.75	9.97	10.55
TMEM30C	0.84	0.81	2.49	1.17
TMEM31	0.84	1.62	2.49	3.52
TMEM33	231.25	228.86	153.27	164.15
TMEM35	6.73	3.25	396.26	371.69
TMEM37	77.36	84.4	3.74	8.21
TMEM38A	35.32	31.65	154.52	167.67
TMEM38B	58.86	74.66	32.4	34
TMEM39A	152.2	157.44	36.14	46.9
TMEM39B	148	145.27	83.49	111.39
TMEM40	2.52	0.81	1.25	2.35
TMEM41A	158.09	149.33	66.04	84.42
TMEM41B	140.43	137.97	112.15	117.25
TMEM42	93.34	73.04	87.23	104.35
TMEM43	565.92	568.91	245.48	301.34
TMEM44	178.27	190.72	66.04	53.94
TMEM45A	85.77	85.21	2.49	5.86
TMEM45B	106.79	99.82	7.48	5.86
TMEM47	47.93	54.38	157.01	145.39
TMEM48	284.22	262.95	34.89	41.04
TMEM49	639.92	612.73	171.96	185.26
TMEM5	66.43	67.36	37.38	35.18
TMEM50A	329.63	331.93	309.03	328.3
TMEM50B	70.64	65.74	108.41	128.98
TMEM51	139.59	142.02	82.24	83.25
TMEM52	25.23	23.54	13.71	17.59
TMEM53	38.68	53.56	73.52	70.35
TMEM54	182.47	189.91	194.39	201.67
TMEM55A	52.98	60.06	168.22	148.91
TMEM55B	253.95	217.5	398.75	449.07
TMEM56	67.27	50.32	148.29	159.46
TMEM57	150.52	156.63	203.11	211.05
TMEM59	491.92	487.75	586.91	567.5
TMEM59L	81.57	68.17	3312.14	3633.63
TMEM60	46.25	30.84	18.69	30.49
TMEM61	15.14	8.93	31.15	34
TMEM62	74.84	58.43	94.7	98.49
TMEM63A	480.99	523.46	880.99	836
TMEM63B	394.38	397.67	626.79	579.22
TMEM63C	38.68	43.01	656.7	741.03
TMEM64	190.04	212.63	67.29	76.21
TMEM65	76.52	86.84	143.3	132.49
TMEM66	722.33	728.79	2093.45	2158.6
TMEM67	21.02	30.84	19.94	14.07
TMEM68	47.09	43.01	19.94	32.83
TMEM69	88.29	130.66	42.37	38.69
TMEM70	114.36	98.2	154.52	134.84
TMEM71	6.73	11.36	1.25	2.35
TMEM74	3.36	1.62	32.4	25.8
TMEM79	95.86	102.26	49.84	55.11
TMEM80	85.77	78.72	87.23	106.7
TMEM81	23.55	22.72	41.12	62.14
TMEM82	3.36	2.43	1.25	1.17
TMEM84	14.3	12.99	8.72	4.69
TMEM85	296.84	263.76	340.19	334.17
TMEM86A	17.66	18.67	32.4	46.9
TMEM86B	100.07	68.17	103.43	103.18
TMEM87A	157.25	161.5	171.96	158.29
TMEM87B	121.09	120.11	66.04	63.32
TMEM88	9.25	6.49	23.68	18.76
TMEM88B	2.52	4.87	170.72	195.81
TMEM89	0.84	1.62	1.25	1.17
TMEM8A	954.42	945.48	361.37	308.37
TMEM8B	148	148.52	473.52	503.01
TMEM8C	1.68	0.81	4.98	1.17
TMEM9	584.42	564.04	628.04	691.78
TMEM90A	0.84	1.62	133.33	136.01
TMEM90B	20.18	27.59	573.21	578.05
TMEM91	61.39	56	72.27	65.66
TMEM92	18.5	12.17	3.74	2.35
TMEM93	192.57	200.46	133.33	157.12
TMEM97	418.77	425.26	79.75	83.25
TMEM98	167.34	180.98	164.49	185.26
TMEM99	79.04	46.26	17.45	17.59
TMEM9B	89.14	111.18	234.27	270.85
TMF1	126.13	144.46	132.09	110.22
TMIE	1.68	3.25	48.6	49.25
TMIGD2	15.98	20.29	9.97	3.52
TMLHE	43.73	63.3	46.11	31.66
TMOD1	74	64.11	250.47	260.3
TMOD2	50.45	36.52	1776.94	1764.64
TMOD3	236.29	238.6	69.78	78.56
TMOD4	3.36	4.87	3.74	2.35
TMPO	571.81	548.62	140.81	124.29
TMPPE	22.7	17.85	22.43	35.18
TMPRSS11A	0.84	1.62	1.25	1.17
TMPRSS11D	2.52	0.81	1.25	1.17
TMPRSS11F	1.68	0.81	1.25	2.35
TMPRSS13	16.82	20.29	2.49	1.17
TMPRSS15	33.64	32.46	1.25	2.35
TMPRSS2	13.45	14.61	2.49	1.17
TMPRSS3	105.95	99.01	14.95	15.24
TMPRSS4	60.54	38.96	2.49	3.52
TMPRSS5	11.77	13.8	54.83	79.73
TMPRSS6	21.02	18.67	8.72	5.86
TMPRSS7	0.84	0.81	1.25	2.35
TMPRSS9	30.27	33.27	9.97	10.55
TMSB10	3173.54	3139.15	1784.42	1912.37
TMSB15A	23.55	25.97	2.49	2.35
TMSB15B	5.89	8.12	9.97	8.21
TMSB4Y	2.52	2.43	13.71	5.86
TMSL3	182.47	156.63	82.24	73.87
TMTC1	70.64	67.36	169.47	179.39
TMTC2	46.25	60.87	295.33	264.99
TMTC3	52.14	72.23	46.11	63.32
TMTC4	120.25	108.75	244.24	240.37
TMUB1	609.65	558.36	241.74	306.03
TMUB2	252.27	289.73	342.68	338.86
TMX1	193.41	199.65	43.61	49.25
TMX2	322.06	324.63	281.62	289.61
TMX3	157.25	132.29	166.98	160.63
TMX4	161.45	206.14	301.56	336.51
TNC	3092.82	3102.63	158.25	143.05
TNF	2.52	2.43	3.74	2.35
TNFAIP1	325.43	302.72	427.41	500.66
TNFAIP2	300.2	234.54	119.63	139.53
TNFAIP3	317.02	331.93	26.17	17.59
TNFAIP6	2.52	4.87	6.23	4.69
TNFAIP8	80.73	80.35	2.49	5.86
TNFAIP8L1	127.82	165.56	259.19	262.64
TNFAIP8L2	2.52	4.06	17.45	10.55
TNFAIP8L3	9.25	4.06	47.35	50.42
TNFRSF10A	44.57	51.94	8.72	4.69
